id,longitud,latitud
5172,-3.77197433,40.39413071
5173,-3.76454973,40.38776398
5174,-3.77306914,40.39921188
5175,-3.77306509,40.39520645
5176,-3.77302051,40.39500046
5177,-3.77230644,40.39404297
5178,-3.76774764,40.39069366
5179,-3.76527953,40.39886475
5180,-3.76158500,40.38580322
5181,-3.76670742,40.39897919
5182,-3.72310686,40.41076279
5183,-3.73565030,40.40589142
5184,-3.73294663,40.40620422
5185,-3.73235440,40.40036392
5186,-3.73179960,40.39926147
5187,-3.73365307,40.39952469
5188,-3.73412275,40.39899826
5189,-3.72319102,40.41133881
5190,-3.72889423,40.40655136
5191,-3.72288561,40.41080475
5192,-3.72449160,40.40453720
5193,-3.72396350,40.40272141
5194,-3.72398710,40.40277100
5195,-3.72365999,40.40370560
5196,-3.72466111,40.40388489
5197,-3.72477388,40.40493393
5198,-3.72459197,40.40285492
5199,-3.62693286,40.37985992
5200,-3.62731695,40.37915039
5201,-3.62822413,40.37876892
5202,-3.62189341,40.37994385
5203,-3.77194238,40.45156097
5204,-3.79089475,40.46066666
5205,-3.62094903,40.37967682
5206,-3.62040305,40.37960052
5207,-3.61909795,40.37870026
5208,-3.61874342,40.37915039
5209,-3.61713934,40.37949371
5210,-3.61745787,40.37946701
5211,-3.60577917,40.38440323
5212,-3.63921213,40.37659836
5213,-3.63755417,40.37610245
5214,-3.63960314,40.37551117
5215,-3.63828564,40.37490082
5216,-3.65114379,40.37385559
5217,-3.78893089,40.45840836
5218,-3.78733253,40.45840454
5219,-3.78882933,40.45843506
5220,-3.78610897,40.45619583
5221,-3.65146613,40.37447357
5222,-3.65097594,40.37375259
5223,-3.65131736,40.37458420
5224,-3.65146995,40.37411499
5225,-3.65128541,40.37400818
5226,-3.65161586,40.37435150
5227,-3.65153432,40.37437057
5228,-3.63915539,40.37660599
5229,-3.62796426,40.37929916
5230,-3.62349319,40.38203812
5231,-3.62452316,40.38464737
5232,-3.62474704,40.38248444
5233,-3.62702274,40.38319778
5234,-3.62583232,40.38432693
5235,-3.62514305,40.38274002
5236,-3.75378990,40.36344147
5237,-3.75243378,40.36224747
5238,-3.75395060,40.36089706
5239,-3.75533652,40.36217499
5240,-3.74316216,40.36463165
5241,-3.74258208,40.36347580
5242,-3.74408913,40.36260986
5243,-3.74491239,40.36333847
5244,-3.74043727,40.36835480
5245,-3.74059129,40.38312149
5246,-3.74297833,40.38298035
5247,-3.73030567,40.38951111
5248,-3.74006796,40.36697769
5249,-3.74187517,40.36645126
5250,-3.74146843,40.36794662
5251,-3.74241590,40.36769867
5252,-3.74276423,40.36877823
5253,-3.74167824,40.36801529
5254,-3.76187229,40.36429596
5255,-3.72903895,40.38682556
5256,-3.76199460,40.36335373
5257,-3.76355815,40.36365891
5258,-3.76323652,40.36475372
5259,-3.76603389,40.37126160
5260,-3.76553631,40.36903381
5261,-3.76631308,40.36901093
5262,-3.76740599,40.37020111
5263,-3.76090956,40.36532593
5264,-3.75990200,40.36433792
5265,-3.76108193,40.36450958
5266,-3.77078795,40.36553192
5267,-3.77180791,40.36536026
5268,-3.77130008,40.36568832
5269,-3.77663565,40.36498642
5270,-3.77698493,40.36373138
5271,-3.77820587,40.36361313
5272,-3.74790168,40.37181854
5273,-3.77767229,40.36414719
5274,-3.77728701,40.36405945
5275,-3.71743441,40.39911652
5277,-3.71688795,40.39879227
5279,-3.71671414,40.39884949
5280,-3.71784353,40.39662933
5281,-3.71967912,40.39567947
5282,-3.71514034,40.39627838
5283,-3.72069597,40.39482117
5284,-3.71891332,40.39629745
5285,-3.71739292,40.39743042
5286,-3.71496892,40.39736938
5287,-3.71421814,40.39707947
5288,-3.71312809,40.39649963
5289,-3.71214819,40.39609528
5290,-3.70933962,40.39469147
5291,-3.70980430,40.39498520
5292,-3.71359587,40.39654922
5293,-3.70687127,40.39359665
5294,-3.70811033,40.39437103
5295,-3.70852876,40.39318848
5296,-3.70823169,40.39360428
5297,-3.75388098,40.36437988
5298,-3.75362182,40.36747742
5299,-3.75337434,40.37017059
5300,-3.70925975,40.39257813
5301,-3.70806289,40.39276123
5302,-3.71293664,40.38993454
5303,-3.71192503,40.39002228
5304,-3.76451755,40.37298965
5305,-3.76575255,40.37206268
5306,-3.76676583,40.37333679
5307,-3.76545644,40.37390137
5308,-3.76771379,40.37341309
5309,-3.76821470,40.37295914
5310,-3.76900816,40.37361526
5311,-3.76813865,40.37416840
5312,-3.77148604,40.37407303
5313,-3.77333593,40.37381744
5314,-3.77393627,40.37444687
5315,-3.77312899,40.37482071
5316,-3.77681398,40.37512970
5317,-3.78414273,40.37858200
5318,-3.77817297,40.37508392
5319,-3.78021836,40.37545776
5320,-3.78135729,40.37612534
5321,-3.78326845,40.37707520
5322,-3.78360653,40.37738800
5323,-3.78341222,40.37763596
5324,-3.77502346,40.37455750
5325,-3.78275537,40.37655258
5326,-3.75758553,40.37245941
5327,-3.75709605,40.37194443
5328,-3.77141309,40.37815857
5329,-3.77248073,40.37686157
5330,-3.76581311,40.37811279
5331,-3.76627564,40.37728500
5332,-3.76770067,40.37759018
5333,-3.76777172,40.38138962
5334,-3.76769853,40.38009262
5335,-3.76912665,40.37992477
5336,-3.69296288,40.37122726
5337,-3.69226575,40.37273407
5338,-3.69156623,40.37361908
5339,-3.69246745,40.37428284
5340,-3.69266748,40.36677551
5341,-3.69211006,40.36552429
5342,-3.69073415,40.36342621
5343,-3.69060230,40.36214828
5344,-3.68972611,40.36171341
5345,-3.69326019,40.36836243
5346,-3.69257569,40.36682510
5347,-3.69081640,40.36724091
5348,-3.67470431,40.34822845
5349,-3.67620993,40.34970474
5350,-3.67596650,40.34898376
5351,-3.68398690,40.36138916
5352,-3.68480229,40.36364746
5354,-3.68425012,40.36254501
5355,-3.68296814,40.36072159
5356,-3.67761087,40.35065842
5357,-3.60902500,40.36941910
5358,-3.60824060,40.36808777
5359,-3.61014986,40.36798096
5360,-3.60820484,40.36818695
5361,-3.61132693,40.36948395
5362,-3.60712457,40.37167358
5363,-3.60671306,40.37075424
5364,-3.60796857,40.37056351
5365,-3.60820508,40.37142563
5366,-3.60744333,40.36741638
5367,-3.60736012,40.36751175
5368,-3.60473895,40.36648560
5369,-3.60480714,40.36639786
5370,-3.60601449,40.36624908
5373,-3.60436368,40.36602783
5374,-3.60397887,40.36491013
5375,-3.60253525,40.36526108
5376,-3.60283422,40.36638641
5377,-3.60079312,40.36427689
5378,-3.60000563,40.36296463
5379,-3.59887576,40.36442566
5380,-3.59837985,40.36321640
5381,-3.60037589,40.36763763
5382,-3.60178924,40.36752319
5383,-3.60245991,40.36858368
5384,-3.60122132,40.36885071
5385,-3.71338272,40.33245468
5386,-3.71157980,40.33371353
5387,-3.71353936,40.33356857
5388,-3.71220160,40.33467102
5389,-3.71031284,40.33583069
5390,-3.71590734,40.33765030
5391,-3.70543313,40.33966064
5392,-3.70657301,40.33889389
5393,-3.70719147,40.33975601
5394,-3.70722103,40.34311295
5396,-3.70786881,40.34205246
5397,-3.70706344,40.34323120
5398,-3.71587920,40.34214401
5399,-3.71311522,40.34206772
5400,-3.71406722,40.34250641
5401,-3.71548653,40.33457565
5402,-3.71541190,40.33280945
5403,-3.71451807,40.33362198
5404,-3.72893620,40.45980835
5405,-3.73033023,40.45666885
5406,-3.72618651,40.44848633
5407,-3.72774005,40.44704056
5408,-3.72941351,40.44807053
5409,-3.72727966,40.44592285
5410,-3.72967076,40.45680618
5412,-3.72803879,40.44807816
5414,-3.71311378,40.47743607
5415,-3.71107006,40.47793961
5416,-3.71101189,40.47804642
5417,-3.70945597,40.47826767
5418,-3.70728445,40.47883606
5419,-3.70588875,40.47900772
5420,-3.70297217,40.47966385
5421,-3.71249866,40.47870255
5422,-3.71240926,40.47864151
5423,-3.71428537,40.47970963
5424,-3.71107507,40.48073959
5425,-3.71106505,40.48063278
5426,-3.70687652,40.48150635
5427,-3.70300484,40.48267746
5428,-3.70103192,40.48325729
5429,-3.69809318,40.48451614
5430,-3.70458865,40.48019791
5431,-3.70445871,40.48015976
5432,-3.70575213,40.48293304
5433,-3.69872475,40.48292542
5434,-3.70372891,40.47826385
5435,-3.70288610,40.48016739
5436,-3.70246315,40.47910690
5437,-3.71177816,40.47680664
5438,-3.70887709,40.48045731
5439,-3.71244788,40.48077393
5440,-3.71331096,40.47975540
5441,-3.69973993,40.48342514
5442,-3.70902085,40.48146439
5443,-3.70579505,40.48143768
5444,-3.70444417,40.48248291
5450,-3.69000554,40.46221924
5451,-3.68992972,40.46079636
5452,-3.69022226,40.45774078
5453,-3.69042349,40.45563889
5454,-3.69055939,40.45426559
5455,-3.69090295,40.45074081
5456,-3.69117093,40.44796371
5457,-3.69141221,40.44578171
5458,-3.69133377,40.44421387
5459,-3.69108605,40.44729614
5460,-3.69081354,40.45010757
5461,-3.69048810,40.45347977
5462,-3.69037414,40.45465469
5463,-3.69012332,40.45723724
5464,-3.68976116,40.46095657
5465,-3.68910980,40.46427536
5466,-3.68602133,40.45879364
5467,-3.68514180,40.45878220
5468,-3.69120049,40.46547318
5469,-3.68827868,40.45902252
5470,-3.69248128,40.45215225
5471,-3.68655777,40.45188522
5472,-3.69291830,40.44619751
5473,-3.68980598,40.44624329
5474,-3.68913031,40.45895004
5475,-3.68783188,40.45886993
5476,-3.68646383,40.45879745
5477,-3.68392611,40.45872116
5478,-3.68583703,40.45887756
5479,-3.68695545,40.45894241
5480,-3.68798518,40.45982742
5481,-3.68686771,40.45780563
5482,-3.68552351,40.45956039
5483,-3.68563175,40.45748520
5484,-3.69161510,40.45223999
5485,-3.69310069,40.45230484
5486,-3.69550824,40.45242691
5487,-3.69825554,40.45259094
5488,-3.70094538,40.45271683
5489,-3.69907403,40.45254898
5490,-3.69632030,40.45238876
5491,-3.69372535,40.45227432
5492,-3.69494963,40.45309067
5493,-3.69505692,40.45202255
5494,-3.69726515,40.45309448
5495,-3.69929790,40.45310211
5496,-3.69949341,40.45189667
5497,-3.68462181,40.45114136
5498,-3.68400097,40.45181274
5499,-3.68494487,40.45303726
5500,-3.68714380,40.45058441
5501,-3.68809557,40.45191956
5502,-3.68754244,40.45031357
5503,-3.68897748,40.44901657
5504,-3.68663621,40.45302200
5505,-3.68702841,40.45507050
5506,-3.68710637,40.45498276
5507,-3.68830395,40.45406723
5508,-3.69048357,40.45861053
5509,-3.69059634,40.45747757
5510,-3.69812083,40.45214844
5511,-3.69038153,40.45970917
5512,-3.69018269,40.45661545
5513,-3.68970299,40.46274948
5515,-3.68722582,40.46642303
5516,-3.68580031,40.46675110
5517,-3.68065977,40.46750259
5518,-3.67590237,40.46757126
5519,-3.67338634,40.46680069
5520,-3.67044878,40.46641541
5521,-3.67266798,40.46664810
5522,-3.67649221,40.46777344
5523,-3.68321061,40.46733093
5524,-3.68467402,40.46703339
5525,-3.68701720,40.46654129
5526,-3.68646407,40.46761322
5527,-3.68559384,40.46557999
5528,-3.68449879,40.46765900
5529,-3.67895246,40.46779251
5530,-3.67915988,40.46668243
5531,-3.67714858,40.46885681
5532,-3.67378092,40.46835327
5533,-3.67524219,40.46599197
5534,-3.67237091,40.46714401
5535,-3.67907715,40.46729279
5536,-3.67943263,40.46558762
5537,-3.68022990,40.46248627
5538,-3.67940187,40.46554947
5539,-3.68055654,40.46373749
5540,-3.67498350,40.46651077
5541,-3.67568779,40.46496201
5542,-3.67603302,40.46334076
5543,-3.67640305,40.46150970
5544,-3.67669249,40.45991516
5545,-3.68108416,40.45859528
5546,-3.67709899,40.45654678
5547,-3.67741561,40.45267868
5548,-3.67704415,40.45591354
5549,-3.67686796,40.45748138
5551,-3.67645955,40.46072388
5552,-3.67610908,40.46252823
5553,-3.67574286,40.46430206
5554,-3.67397952,40.46787262
5555,-3.67652416,40.46556091
5556,-3.67543888,40.46196747
5557,-3.67784786,40.46031189
5558,-3.67503548,40.46036911
5559,-3.67997217,40.45850372
5560,-3.67487073,40.45861816
5561,-3.67781568,40.45711899
5562,-3.67827630,40.45433807
5563,-3.67619801,40.45523071
5564,-3.67907310,40.46033859
5565,-3.68418074,40.46221161
5566,-3.68545914,40.46443558
5567,-3.68202472,40.46091080
5568,-3.68057895,40.46141434
5569,-3.68152213,40.45919037
5570,-3.68524194,40.46156311
5571,-3.68139744,40.45947266
5572,-3.68129444,40.45729828
5573,-3.68164396,40.45580673
5574,-3.68163013,40.45776367
5575,-3.68083096,40.45867538
5576,-3.68339443,40.45858765
5577,-3.68017769,40.45670319
5578,-3.68079257,40.45647430
5579,-3.67910266,40.45693970
5580,-3.67972827,40.45611572
5581,-3.68150425,40.45852280
5582,-3.67828608,40.45869064
5583,-3.68027735,40.45778656
5584,-3.67598391,40.45845413
5585,-3.67116809,40.45834732
5586,-3.66734052,40.46017456
5587,-3.66962957,40.45877075
5588,-3.67200303,40.45770264
5589,-3.66939282,40.45988083
5590,-3.66702628,40.45811844
5591,-3.66627598,40.45972824
5592,-3.66876316,40.45959091
5593,-3.67055130,40.46019363
5594,-3.67269230,40.46028519
5595,-3.67530751,40.46033096
5596,-3.67283678,40.46023178
5597,-3.67073822,40.46015549
5598,-3.67172074,40.45624542
5599,-3.67107940,40.45695877
5600,-3.67443776,40.45750046
5601,-3.67421842,40.45573044
5602,-3.67314029,40.45512390
5603,-3.67508388,40.45513916
5604,-3.67327523,40.45701599
5605,-3.67535114,40.45704269
5606,-3.68040085,40.45856094
5607,-3.67451167,40.45854950
5608,-3.67670608,40.45911789
5609,-3.67694354,40.45796967
5610,-3.67805982,40.45454788
5611,-3.67888165,40.45303345
5612,-3.67970777,40.45338440
5613,-3.68250465,40.46735001
5614,-3.67980957,40.46761703
5615,-3.68139982,40.46807861
5616,-3.66958690,40.45885468
5617,-3.66624641,40.45967865
5618,-3.66628814,40.45959091
5619,-3.66709781,40.46007156
5620,-3.66955924,40.46026230
5621,-3.67169619,40.46001053
5622,-3.69457769,40.46472549
5623,-3.70177388,40.45709991
5624,-3.69924688,40.45967102
5625,-3.69680381,40.46308899
5626,-3.69521904,40.46441650
5627,-3.69281864,40.46525574
5628,-3.69294834,40.46477890
5629,-3.69640398,40.46491241
5630,-3.69925070,40.46095657
5631,-3.69837570,40.45955276
5632,-3.70246482,40.45720673
5633,-3.70017576,40.45719528
5634,-3.69248271,40.45420074
5635,-3.69237638,40.45526505
5636,-3.69211483,40.45803833
5637,-3.69191384,40.45966721
5638,-3.69181633,40.46106720
5639,-3.69147801,40.46448517
5640,-3.69134617,40.45495987
5641,-3.69397020,40.45506287
5642,-3.69133353,40.45621109
5643,-3.69335794,40.45628738
5644,-3.62498689,40.38103867
5645,-3.69103765,40.45914841
5646,-3.69332266,40.45918274
5647,-3.69091988,40.46065521
5648,-3.69312620,40.46078491
5649,-3.69078374,40.46207809
5650,-3.69397020,40.46174240
5651,-3.69415951,40.46044159
5652,-3.69468355,40.45592880
5653,-3.69377995,40.46330643
5654,-3.69529390,40.46178436
5655,-3.69242764,40.46212769
5656,-3.69307590,40.46082306
5657,-3.69496822,40.45919418
5658,-3.69568896,40.45968628
5659,-3.69320488,40.45926666
5660,-3.69324780,40.45632172
5661,-3.69385695,40.45509720
5662,-3.69675589,40.45652008
5663,-3.69530654,40.45569992
5664,-3.69829988,40.45597458
5665,-3.69794178,40.45689774
5666,-3.69718790,40.45871735
5667,-3.69775128,40.45751572
5668,-3.69702172,40.45794296
5669,-3.69127250,40.46205139
5670,-3.69178843,40.45909882
5671,-3.69636750,40.46065903
5672,-3.69679952,40.45949173
5673,-3.69512391,40.45963287
5674,-3.69677615,40.46024704
5675,-3.69205165,40.45621490
5676,-3.69650602,40.46353149
5677,-3.69528818,40.46186066
5678,-3.69632244,40.46058273
5679,-3.69432187,40.46096802
5680,-3.69105101,40.45760727
5681,-3.70172763,40.45707321
5682,-3.70169735,40.45746613
5683,-3.70315695,40.45701599
5684,-3.69795799,40.46165466
5685,-3.69866633,40.46036530
5686,-3.69936490,40.45966339
5687,-3.70085430,40.45834732
5688,-3.70108223,40.45792389
5689,-3.69993114,40.45909119
5690,-3.69483447,40.46457672
5691,-3.70108056,40.45801926
5692,-3.69631982,40.46361923
5693,-3.69765449,40.46036530
5694,-3.69760060,40.46048737
5695,-3.70357895,40.44989014
5696,-3.70328641,40.44546127
5697,-3.70384336,40.44755554
5698,-3.70370030,40.44851303
5699,-3.70340323,40.45048141
5700,-3.70321202,40.45181656
5701,-3.70303392,40.45292664
5702,-3.70254159,40.45538712
5703,-3.70206499,40.45647812
5705,-3.70369291,40.45495605
5706,-3.70391512,40.45289993
5707,-3.70444202,40.45005798
5708,-3.70259285,40.45044708
5709,-3.70279527,40.44834518
5710,-3.70578265,40.44684982
5711,-3.70021129,40.44660950
5712,-3.69789052,40.44647217
5713,-3.69693041,40.44643784
5714,-3.69530201,40.44638062
5715,-3.69409299,40.44646454
5716,-3.69611287,40.44652176
5717,-3.69736528,40.44658661
5718,-3.70063972,40.44680023
5719,-3.69548988,40.44764328
5720,-3.69667482,40.45111847
5721,-3.69550085,40.44672394
5722,-3.69521236,40.44965744
5723,-3.69506001,40.45119858
5724,-3.69520664,40.45046997
5725,-3.69532251,40.44909668
5726,-3.69657946,40.45086670
5727,-3.69670248,40.44931030
5728,-3.69719744,40.44562912
5729,-3.69709826,40.44705963
5730,-3.69695210,40.44832611
5731,-3.69676471,40.45002365
5732,-3.69573402,40.44795609
5733,-3.69800591,40.44930649
5734,-3.69538808,40.45085144
5735,-3.69840741,40.44885254
5736,-3.69751406,40.44805145
5737,-3.69701409,40.45092392
5738,-3.69807148,40.44655991
5739,-3.69531751,40.44633102
5740,-3.69410229,40.44639969
5741,-3.69788146,40.44652939
5742,-3.69855213,40.44742966
5744,-3.67727375,40.47430038
5745,-3.67666364,40.47311401
5746,-3.67734122,40.47315979
5747,-3.67463851,40.47304535
5748,-3.67460299,40.47201920
5749,-3.67588711,40.47172165
5750,-3.67675066,40.47279739
5751,-3.67586279,40.47055817
5752,-3.67651868,40.47038269
5753,-3.67618895,40.47649002
5754,-3.67545676,40.47952271
5755,-3.70084238,40.46189880
5756,-3.70291734,40.46294403
5757,-3.70567799,40.46414566
5759,-3.70602703,40.46494675
5760,-3.70634675,40.46454620
5761,-3.67190528,40.43942261
5762,-3.67433333,40.43898010
5763,-3.67473769,40.43873215
5764,-3.67389941,40.43985367
5765,-3.67308784,40.43862152
5766,-3.67245126,40.43807602
5767,-3.72530174,40.43913651
5768,-3.72770524,40.44023514
5769,-3.72800279,40.43941498
5770,-3.72680211,40.44127655
5771,-3.72544408,40.43976974
5772,-3.70887399,40.44718170
5773,-3.71076488,40.44684982
5774,-3.71644568,40.44636154
5775,-3.71432209,40.44580078
5776,-3.71205187,40.44636536
5777,-3.71007252,40.44686890
5778,-3.71043944,40.44601440
5779,-3.71250439,40.44693375
5780,-3.71481681,40.44492340
5782,-3.71488214,40.44610596
5783,-3.65308309,40.38795853
5784,-3.65189528,40.38667297
5785,-3.65299797,40.38590240
5786,-3.65288591,40.38280869
5787,-3.65130210,40.38187408
5788,-3.65276337,40.38000870
5789,-3.65426922,40.38132858
5790,-3.65311265,40.38272858
5791,-3.64645624,40.38595200
5792,-3.64761186,40.38407516
5793,-3.66254663,40.38169098
5794,-3.66430736,40.38163757
5795,-3.66429710,40.38280487
5796,-3.65889573,40.39088440
5797,-3.65952659,40.39216614
5798,-3.66053200,40.39143753
5799,-3.66127396,40.39176941
5800,-3.66074133,40.39270782
5801,-3.66239095,40.39253998
5802,-3.66217136,40.39100647
5803,-3.66606569,40.39311600
5804,-3.64550114,40.38681030
5805,-3.64438748,40.38866425
5806,-3.66458702,40.38883209
5807,-3.66426301,40.38842010
5808,-3.66437531,40.38906860
5809,-3.66432428,40.38914108
5810,-3.66408038,40.38879013
5812,-3.67080545,40.39910507
5813,-3.66844463,40.39793777
5814,-3.66604280,40.39661026
5815,-3.66326118,40.39521408
5816,-3.66269159,40.39485168
5817,-3.66134501,40.39414215
5818,-3.66052508,40.39378357
5819,-3.65977383,40.39331818
5820,-3.65913916,40.39304733
5821,-3.65651488,40.39176559
5822,-3.65654635,40.39182663
5823,-3.65160751,40.39136505
5824,-3.66873074,40.39952087
5825,-3.66989517,40.39721680
5826,-3.66890955,40.39756775
5827,-3.66825700,40.39777756
5828,-3.66846371,40.39879608
5829,-3.66813421,40.39662933
5830,-3.66751003,40.39585876
5831,-3.66572356,40.39582443
5832,-3.66186690,40.39393234
5833,-3.66060328,40.39279556
5834,-3.65845060,40.39321899
5835,-3.65924835,40.39234543
5836,-3.65423012,40.39223480
5837,-3.65330482,40.39052200
5838,-3.64501810,40.38947678
5839,-3.64208055,40.38827515
5840,-3.64168358,40.38796997
5841,-3.63639641,40.38574600
5842,-3.63713527,40.38596725
5843,-3.63439798,40.38500595
5844,-3.63526082,40.38531876
5845,-3.63284492,40.38409805
5846,-3.64338708,40.38997269
5847,-3.64436603,40.38829422
5848,-3.63976026,40.38845825
5849,-3.63497639,40.38630295
5850,-3.66390014,40.39548874
5851,-3.63338709,40.38541412
5852,-3.66781831,40.39701843
5853,-3.66739154,40.39793015
5854,-3.66173220,40.39441299
5855,-3.66565537,40.39646530
5856,-3.65260029,40.39140701
5857,-3.65076518,40.39123535
5858,-3.64885283,40.39110947
5859,-3.65041447,40.39124680
5860,-3.65751791,40.39219284
5861,-3.63011670,40.38304520
5862,-3.63069153,40.38239670
5864,-3.64524698,40.38935852
5865,-3.63885927,40.38655853
5866,-3.63280678,40.38368607
5867,-3.65186810,40.40191269
5868,-3.66466951,40.39569855
5869,-3.66422367,40.39545059
5870,-3.72191882,40.48056793
5871,-3.72199941,40.48060608
5872,-3.71926022,40.48170471
5873,-3.71934509,40.48175430
5874,-3.71602941,40.48268509
5875,-3.71608949,40.48274231
5876,-3.71305943,40.48342896
5877,-3.71079373,40.48462677
5878,-3.70923305,40.48567581
5879,-3.70750356,40.48675919
5880,-3.70753789,40.49845886
5881,-3.70157981,40.48894882
5882,-3.72407460,40.48057175
5883,-3.71693778,40.48170853
5884,-3.71524358,40.48128128
5885,-3.71247482,40.48215866
5886,-3.71311331,40.48140717
5887,-3.70876908,40.48569107
5888,-3.70782566,40.48469162
5889,-3.70597196,40.48341751
5890,-3.70796871,40.48334122
5891,-3.70612335,40.48451233
5892,-3.69918489,40.49103546
5893,-3.69743180,40.48951721
5894,-3.71539998,40.48372269
5895,-3.71612000,40.48488998
5896,-3.71622610,40.48485565
5897,-3.71555567,40.48410034
5898,-3.71629405,40.48479843
5899,-3.69647050,40.49029160
5900,-3.69654512,40.49036789
5901,-3.70081711,40.48947906
5902,-3.71701455,40.48137283
5903,-3.72243071,40.48244476
5904,-3.69893646,40.48805237
5905,-3.69868302,40.48796082
5906,-3.70936036,40.48594284
5907,-3.65871048,40.43161392
5908,-3.65830326,40.43174744
5909,-3.65726161,40.43182373
5910,-3.65633488,40.43201447
5911,-3.65508795,40.43212891
5912,-3.65414500,40.43231964
5913,-3.65246677,40.43254852
5914,-3.64916849,40.43294907
5915,-3.64742804,40.43347168
5916,-3.64792752,40.43318176
5917,-3.64648390,40.43392944
5918,-3.64466357,40.43473816
5919,-3.64284611,40.43561935
5920,-3.64292979,40.43566132
5921,-3.64045453,40.43683243
5922,-3.63684011,40.43823242
5923,-3.63449550,40.43888474
5924,-3.62459326,40.44149399
5925,-3.65055799,40.43281555
5926,-3.64611077,40.43404770
5927,-3.65871453,40.43235397
5928,-3.65848851,40.43102646
5929,-3.65740442,40.43090820
5930,-3.65774417,40.43020248
5931,-3.65575457,40.43151093
5932,-3.65559387,40.43284988
5933,-3.65312552,40.43177032
5934,-3.64792299,40.43268967
5935,-3.64754081,40.43394089
5936,-3.64381170,40.43454361
5937,-3.64117670,40.43595123
5938,-3.63898778,40.43819809
5939,-3.63897228,40.43893814
5940,-3.63730168,40.43704224
5941,-3.63584471,40.43912506
5942,-3.63771510,40.43728256
5943,-3.62551594,40.44100952
5944,-3.64034605,40.43704224
5945,-3.64177299,40.43635941
5946,-3.65039921,40.43300629
5947,-3.63631392,40.43534088
5948,-3.63534331,40.43425369
5949,-3.63502669,40.43352509
5950,-3.63491082,40.43357468
5951,-3.63367605,40.43204498
5952,-3.63278699,40.43045425
5953,-3.63271546,40.43049622
5954,-3.63405085,40.43242264
5955,-3.63190031,40.42956924
5956,-3.62931037,40.42569733
5957,-3.62728691,40.42321777
5958,-3.62708950,40.42261505
5959,-3.62699890,40.42265320
5960,-3.62604547,40.42150497
5961,-3.62485385,40.41955948
5962,-3.63307977,40.43356323
5963,-3.63514566,40.43265152
5964,-3.63130593,40.43053055
5965,-3.63314009,40.42977905
5966,-3.62711239,40.42548370
5967,-3.62351251,40.41699600
5968,-3.62259173,40.41741562
5969,-3.62216711,40.41726685
5970,-3.62458301,40.41794968
5971,-3.62972116,40.42387009
5972,-3.62590718,40.42243195
5973,-3.62389088,40.41853333
5974,-3.62557292,40.41769791
5975,-3.63396049,40.43212128
5976,-3.63250542,40.43040466
5977,-3.63058972,40.42745209
5978,-3.63093948,40.42825317
5979,-3.62976456,40.42666245
5980,-3.62873316,40.42522812
5981,-3.62767911,40.42344284
5982,-3.62616992,40.42136002
5983,-3.62457967,40.41947556
5984,-3.62460709,40.41921997
5985,-3.63587904,40.43504715
5986,-3.63530469,40.42887115
5987,-3.63426518,40.42854691
5988,-3.63016987,40.42594528
5989,-3.63280845,40.42480469
5990,-3.63144732,40.42462921
5991,-3.63166928,40.42895889
5992,-3.62391853,40.41779327
5993,-3.62370396,40.41720963
5994,-3.63643503,40.43624878
5995,-3.63680696,40.43561554
5996,-3.63278222,40.43118668
5997,-3.63338208,40.43089676
5998,-3.63036823,40.42790985
5999,-3.62980676,40.42646790
6000,-3.62936640,40.42601776
6001,-3.62985277,40.42603302
6002,-3.62924719,40.42629623
6003,-3.62571406,40.42030334
6004,-3.62276030,40.41688538
6005,-3.63226843,40.43410110
6006,-3.62991571,40.43134689
6007,-3.62297893,40.41799927
6008,-3.62449718,40.41907883
6009,-3.66443729,40.46225357
6010,-3.66336226,40.46138000
6011,-3.66208887,40.46050262
6012,-3.66027451,40.45960617
6013,-3.65896010,40.45863342
6014,-3.65849519,40.45796204
6015,-3.65745759,40.45677567
6016,-3.65703249,40.45652390
6017,-3.65564847,40.45477676
6018,-3.65165234,40.44984436
6019,-3.65081501,40.44873047
6020,-3.65016341,40.44809723
6021,-3.64898872,40.44677353
6022,-3.64886904,40.44684219
6023,-3.64752007,40.44576263
6024,-3.64547467,40.44488525
6025,-3.64149714,40.44243622
6026,-3.66326785,40.46230316
6027,-3.66329241,40.46073151
6028,-3.66018128,40.46068954
6029,-3.66032553,40.45807648
6030,-3.65667462,40.45780182
6031,-3.65736341,40.45533752
6032,-3.64991522,40.44983292
6033,-3.65082765,40.44720459
6034,-3.65865922,40.46203613
6035,-3.65685582,40.46316147
6036,-3.65681815,40.46427917
6037,-3.64159012,40.44122314
6038,-3.66066074,40.45483780
6039,-3.66061950,40.45326996
6040,-3.65947509,40.45101929
6041,-3.66234422,40.45331573
6042,-3.65916348,40.45449448
6043,-3.66179323,40.45176697
6044,-3.65359759,40.45245743
6045,-3.65307164,40.45197678
6046,-3.66407275,40.46190262
6047,-3.66214919,40.46068192
6048,-3.65613055,40.45602417
6050,-3.65190983,40.45024872
6051,-3.65200067,40.44995880
6052,-3.64852929,40.44611359
6053,-3.64779186,40.44626236
6054,-3.64611220,40.44542313
6055,-3.64546084,40.44451904
6056,-3.64536452,40.44475174
6057,-3.64426875,40.44395065
6058,-3.64037991,40.44176102
6059,-3.65950918,40.46159363
6061,-3.65880513,40.45487213
6062,-3.66569185,40.46569061
6063,-3.66632080,40.46798706
6064,-3.66659999,40.46847153
6065,-3.66690326,40.46960449
6066,-3.66693783,40.47026825
6067,-3.66778755,40.47283936
6068,-3.66812015,40.47460938
